id	sym	ME-1_DMSO_rep1	ME-1_DMSO_rep2	ME-1_DMSO_rep3	ME-1_AI-10-49_rep1	ME-1_AI-10-49_rep2	ME-1_AI-10-49_rep3
ENSG00000236499	LINC00896	9	6	5	3	2	4
ENSG00000236502	SIX3-AS1	0	0	1	0	0	0
ENSG00000236512	na	0	0	2	3	1	2
ENSG00000236514	na	2	2	2	1	1	4
ENSG00000236519	LINC01424	8	5	0	0	1	2
ENSG00000236526	na	2	2	1	1	0	0
ENSG00000236527	ARF4P2	1	0	0	0	1	0
ENSG00000236528	na	3	0	2	2	2	2
ENSG00000236529	na	2	6	1	2	5	2
ENSG00000236530	na	4	6	3	3	4	6
ENSG00000236532	na	0	0	2	0	0	0
ENSG00000236535	RC3H1-IT1	0	1	0	0	0	0
ENSG00000236540	na	50	58	39	29	26	29
ENSG00000236542	MED28P7	1	1	1	0	0	0
ENSG00000236545	na	1	0	0	0	1	0
ENSG00000236546	na	0	2	1	0	0	0
ENSG00000236552	RPL13AP5	377	416	452	448	477	439
ENSG00000236554	ASNSP3	2	0	0	0	0	0
ENSG00000236564	YWHAQP5	0	0	0	0	1	0
ENSG00000236567	TCF3P1	0	0	0	1	2	0
ENSG00000236570	RAD23BP1	1	4	0	2	2	0
ENSG00000236577	SNRPGP14	4	2	4	1	1	2
ENSG00000236582	PRPF38AP2	16	19	17	14	18	15
ENSG00000236583	na	0	0	1	2	0	0
ENSG00000236591	na	0	0	1	0	1	0
ENSG00000236603	na	1	0	0	2	0	0
ENSG00000236609	ZNF853	47	41	52	63	67	48
ENSG00000236611	na	1	0	0	1	0	0
ENSG00000236617	na	0	3	0	0	2	2
ENSG00000236618	PITPNA-AS1	6	13	16	18	19	15
ENSG00000236643	na	0	1	0	0	0	0
ENSG00000236651	DLX2-AS1	3	7	5	2	0	5
ENSG00000236662	na	3	1	3	0	0	0
ENSG00000236663	na	1	0	0	1	1	1
ENSG00000236670	KRT18P5	0	6	2	1	1	1
ENSG00000236675	MTX1P1	22	30	15	32	21	19
ENSG00000236682	na	51	58	54	139	150	116
ENSG00000236698	EIF1AXP1	17	19	11	12	9	8
ENSG00000236699	ARHGEF38	0	1	0	5	5	4
ENSG00000236700	LINC01010	0	1	1	0	1	0
ENSG00000236703	MYB-AS1	6	9	7	2	5	3
ENSG00000236710	na	0	1	1	1	1	0
ENSG00000236719	OVAAL	0	0	0	1	0	0
ENSG00000236723	na	1	2	0	0	3	0
ENSG00000236732	na	3	3	1	1	3	1
ENSG00000236739	CLIC4P1	0	0	0	0	1	1
ENSG00000236753	MKLN1-AS	6	11	10	16	23	12
ENSG00000236754	na	1	0	0	0	1	0
ENSG00000236756	DNAJC9-AS1	0	0	0	2	2	0
ENSG00000236760	na	2	1	0	0	0	0
ENSG00000236772	na	3	2	1	1	0	0
ENSG00000236775	na	1	0	1	0	2	0
ENSG00000236778	INTS6-AS1	37	50	24	80	73	64
ENSG00000236782	na	2	4	3	0	0	0
ENSG00000236790	LINC00299	3	2	2	2	0	0
ENSG00000236794	BCRP8	0	0	0	0	1	0
ENSG00000236799	na	1	1	0	0	0	1
ENSG00000236806	RPL7AP15	0	0	0	1	1	0
ENSG00000236809	SNX25P1	100	107	107	53	67	63
ENSG00000236810	TCEB3-AS1	26	31	28	34	40	17
ENSG00000236813	BTF3P8	0	0	0	0	1	0
ENSG00000236814	na	4	2	2	15	10	4
ENSG00000236816	ANKRD20A7P	2	1	1	1	0	1
ENSG00000236817	na	0	0	0	1	0	0
ENSG00000236823	na	1	0	0	0	0	0
ENSG00000236824	BCYRN1	2	1	4	2	4	2
ENSG00000236829	na	9	11	4	15	16	15
ENSG00000236830	CBR3-AS1	4	2	3	3	4	4
ENSG00000236833	na	0	0	0	1	1	1
ENSG00000236844	na	0	0	0	0	1	0
ENSG00000236848	RPL23AP95	1	0	0	0	0	0
ENSG00000236849	LINC01474	0	0	1	0	0	0
ENSG00000236850	BMS1P20	6	9	2	5	8	8
ENSG00000236853	OR2R1P	0	1	1	0	0	1
ENSG00000236859	NIFK-AS1	92	98	140	108	132	125
ENSG00000236861	na	10	3	4	7	5	5
ENSG00000236867	na	0	1	0	0	0	0
ENSG00000236869	na	2	3	2	2	1	2
ENSG00000236875	DDX11L5	0	0	1	0	1	0
ENSG00000236878	na	1	0	0	1	0	0
ENSG00000236882	LINC01554	0	0	0	1	0	0
ENSG00000236889	na	0	0	0	0	1	0
ENSG00000236890	na	0	1	0	0	0	1
ENSG00000236896	na	3	0	2	1	1	1
ENSG00000236901	MIR600HG	128	116	113	76	84	82
ENSG00000236905	na	1	0	0	1	0	0
ENSG00000236911	na	1	0	0	1	0	0
ENSG00000236915	na	1	1	0	0	0	0
ENSG00000236928	na	0	1	0	0	0	1
ENSG00000236933	na	2	4	4	4	3	3
ENSG00000236935	na	2	2	2	2	0	4
ENSG00000236936	na	0	0	0	1	0	1
ENSG00000236937	PTGES3P4	0	0	2	2	0	0
ENSG00000236939	BAALC-AS2	20	21	21	15	16	20
ENSG00000236942	na	1	1	1	1	0	0
ENSG00000236943	na	18	26	28	22	28	29
ENSG00000236947	na	1	1	0	1	1	0
ENSG00000236953	ZDHHC20-IT1	2	5	1	0	0	0
ENSG00000236965	OR52N3P	1	0	0	0	0	0
ENSG00000236968	na	0	0	0	0	1	1
ENSG00000236986	na	1	1	0	0	0	0
ENSG00000236991	EDRF1-AS1	3	5	3	4	1	2
ENSG00000236992	na	0	0	0	1	0	0
ENSG00000236998	na	0	0	1	0	0	0
ENSG00000237001	WASF3-AS1	0	1	0	0	0	0
ENSG00000237004	ZNRF2P1	27	44	43	22	19	11
ENSG00000237007	KRT18P52	0	0	0	1	0	1
ENSG00000237011	na	0	0	0	0	0	1
ENSG00000237015	na	9	10	12	6	5	5
ENSG00000237017	na	8	13	11	4	8	6
ENSG00000237020	IGHD1-20	1	2	1	0	0	1
ENSG00000237021	na	2	4	1	2	1	1
ENSG00000237036	ZEB1-AS1	49	53	40	59	48	54
ENSG00000237037	NDUFA6-AS1	47	52	49	41	30	42
ENSG00000237039	na	0	2	2	0	0	2
ENSG00000237049	RPL34P1	0	1	1	1	0	0
ENSG00000237054	PRMT5-AS1	9	5	8	3	2	0
ENSG00000237070	na	1	0	0	0	0	0
ENSG00000237073	na	0	3	0	0	4	1
ENSG00000237075	na	2	1	0	0	0	0
ENSG00000237080	EHMT2-AS1	0	3	2	0	0	0
ENSG00000237082	COX5BP6	9	8	4	3	2	1
ENSG00000237094	na	40	73	39	33	43	35
ENSG00000237101	na	1	0	0	0	1	1
ENSG00000237118	CYP2F2P	3	5	2	1	0	0
ENSG00000237126	na	3	6	3	3	2	7
ENSG00000237133	na	1	1	0	0	1	1
ENSG00000237135	DDX10P1	1	3	1	3	0	4
ENSG00000237154	MCFD2P1	0	1	0	1	1	0
ENSG00000237161	na	3	2	2	1	2	1
ENSG00000237166	na	0	1	1	1	1	0
ENSG00000237169	na	0	0	0	2	1	1
ENSG00000237172	B3GNT9	8	10	7	11	4	6
ENSG00000237176	na	0	0	0	1	0	1
ENSG00000237181	na	33	35	44	81	94	96
ENSG00000237188	na	25	38	31	26	35	35
ENSG00000237189	na	0	3	0	0	0	0
ENSG00000237190	CDKN2AIPNL	307	314	343	271	287	271
ENSG00000237197	IGHD1-7	0	4	1	0	0	0
ENSG00000237200	ZBTB40-IT1	4	4	2	1	3	1
ENSG00000237212	na	0	1	0	0	0	0
ENSG00000237214	na	0	0	1	1	1	0
ENSG00000237222	na	4	4	4	0	2	0
ENSG00000237232	ZNF295-AS1	0	1	2	1	1	0
ENSG00000237233	TMEM26-AS1	1	0	0	0	0	0
ENSG00000237238	BMS1P10	14	8	8	10	8	7
ENSG00000237243	na	0	0	0	1	0	0
ENSG00000237248	LINC00987	1	0	0	0	1	0
ENSG00000237253	na	1	0	1	1	1	0
ENSG00000237254	TRBV30	0	1	0	0	0	0
ENSG00000237262	na	0	1	2	0	0	1
ENSG00000237264	FTH1P11	1	1	0	1	0	1
ENSG00000237265	na	0	1	0	1	0	0
ENSG00000237273	RSL24D1P8	0	1	1	1	0	0
ENSG00000237276	ANO7P1	3	1	3	2	3	4
ENSG00000237281	CATIP-AS2	0	1	1	0	0	2
ENSG00000237291	na	2	1	1	1	1	0
ENSG00000237294	EIF4BP9	0	0	0	0	1	0
ENSG00000237296	SMG1P1	40	40	46	64	64	71
ENSG00000237298	TTN-AS1	32	49	35	35	33	32
ENSG00000237301	na	5	9	1	0	1	1
ENSG00000237307	SRRM1P3	0	1	0	0	0	0
ENSG00000237310	na	15	11	13	22	30	27
ENSG00000237311	na	21	10	10	7	5	10
ENSG00000237330	RNF223	0	4	0	1	0	1
ENSG00000237341	SYP-AS1	0	0	0	0	0	1
ENSG00000237347	na	0	1	0	0	0	0
ENSG00000237349	na	0	0	0	0	1	0
ENSG00000237350	CDC42P6	1	2	1	1	1	0
ENSG00000237351	na	1	2	1	0	0	0
ENSG00000237352	na	3	3	4	6	1	2
ENSG00000237356	na	1	3	2	1	2	2
ENSG00000237361	TUSC8	16	21	9	7	11	5
ENSG00000237371	na	1	2	0	2	0	0
ENSG00000237373	BRWD1-IT1	0	1	0	0	0	0
ENSG00000237378	na	0	1	1	3	1	0
ENSG00000237382	RPL21P121	1	0	0	0	0	0
ENSG00000237399	PITRM1-AS1	14	19	9	15	7	7
ENSG00000237400	na	2	0	0	1	2	0
ENSG00000237407	na	0	0	0	1	0	1
ENSG00000237410	na	4	9	7	3	3	1
ENSG00000237412	PRSS56	0	0	0	0	0	2
ENSG00000237418	na	0	2	0	0	0	0
ENSG00000237424	FOXD2-AS1	37	49	17	20	11	20
ENSG00000237429	na	5	3	5	2	3	2
ENSG00000237434	na	0	0	0	0	1	1
ENSG00000237436	na	6	5	7	2	6	9
ENSG00000237437	ASS1P12	8	6	8	12	12	3
ENSG00000237438	CECR7	2	1	1	1	2	1
ENSG00000237440	ZNF737	225	226	229	184	230	216
ENSG00000237441	na	1692	1941	1703	1251	1285	1144
ENSG00000237451	CDK2AP2P2	0	0	0	0	0	2
ENSG00000237452	BHMG1	1	0	0	1	3	1
ENSG00000237476	na	21	19	12	10	6	3
ENSG00000237481	na	0	1	1	0	0	1
ENSG00000237484	na	12	14	8	12	16	21
ENSG00000237487	VN1R48P	0	0	0	0	0	1
ENSG00000237489	LINC00959	17	17	25	33	31	34
ENSG00000237491	na	18	30	9	9	4	6
ENSG00000237492	OR2L9P	0	0	0	0	1	0
ENSG00000237493	na	0	3	3	0	1	0
ENSG00000237499	na	15	28	16	18	23	19
ENSG00000237502	na	2	1	1	0	1	0
ENSG00000237505	PKN2-AS1	0	1	0	5	1	3
ENSG00000237506	RPSAP15	63	71	43	34	38	35
ENSG00000237513	na	64	49	69	253	266	275
ENSG00000237515	SHISA9	41	42	31	19	37	17
ENSG00000237517	DGCR5	116	119	110	89	106	85
ENSG00000237520	na	2	1	0	1	3	5
ENSG00000237522	NONOP2	18	19	16	32	22	30
ENSG00000237541	na	0	0	0	0	1	0
ENSG00000237550	UBE2Q2P6	97	21	154	5134	5262	123
ENSG00000237575	PYY2	6	11	2	12	9	9
ENSG00000237576	na	0	1	0	2	1	2
ENSG00000237586	na	1	0	1	0	0	0
ENSG00000237595	na	0	0	0	0	2	2
ENSG00000237596	na	0	1	0	0	0	0
ENSG00000237604	na	0	3	1	3	5	0
ENSG00000237605	na	4	1	4	0	3	1
ENSG00000237606	na	1	0	0	0	0	0
ENSG00000237636	ANKRD26P3	0	0	0	0	1	0
ENSG00000237637	FRY-AS1	1	0	1	3	1	0
ENSG00000237638	na	0	0	0	1	0	0
ENSG00000237641	na	3	2	2	1	1	0
ENSG00000237643	na	0	0	0	0	0	1
ENSG00000237649	na	928	989	1010	506	563	478
ENSG00000237651	C2orf74	19	17	13	33	45	35
ENSG00000237669	na	8	15	16	20	16	22
ENSG00000237672	KRR1P1	2	2	3	2	2	4
ENSG00000237677	na	1	0	1	0	0	0
ENSG00000237679	VDAC1P11	0	1	0	0	0	0
ENSG00000237683	na	30	40	18	21	15	18
ENSG00000237686	na	2	0	1	11	5	11
ENSG00000237693	IRGM	79	73	78	88	101	109
ENSG00000237704	na	0	1	0	0	0	0
ENSG00000237705	na	0	0	0	0	1	0
ENSG00000237708	na	0	0	0	0	1	0
ENSG00000237718	na	3	2	4	0	1	0
ENSG00000237719	na	7	4	1	4	1	1
ENSG00000237721	na	30	15	25	12	12	14
ENSG00000237729	na	0	1	1	0	1	0
ENSG00000237731	RNGTTP1	0	0	0	0	0	1
ENSG00000237732	na	0	0	4	4	1	3
ENSG00000237737	DCTN1-AS1	1	0	2	0	1	0
ENSG00000237738	RNF216-IT1	0	0	0	0	1	0
ENSG00000237740	NPAP1P3	0	0	0	2	0	1
ENSG00000237749	na	4	0	2	1	0	1
ENSG00000237753	na	42	61	64	71	62	65
ENSG00000237757	EEF1A1P30	2	2	0	0	2	0
ENSG00000237765	FAM200B	111	113	124	124	149	149
ENSG00000237766	GGTA2P	0	0	0	0	1	0
ENSG00000237768	na	0	2	0	0	0	0
ENSG00000237772	na	0	0	0	0	1	1
ENSG00000237773	na	0	0	1	0	0	3
ENSG00000237781	na	5	7	4	3	4	8
ENSG00000237788	na	3	3	5	0	0	1
ENSG00000237797	na	3	3	4	9	6	8
ENSG00000237798	na	0	0	1	0	0	1
ENSG00000237803	LINC00211	7	5	11	6	1	3
ENSG00000237813	na	0	1	0	0	0	0
ENSG00000237818	RPS3AP29	0	0	1	0	0	0
ENSG00000237819	na	59	49	58	52	71	71
ENSG00000237821	na	11	7	10	11	8	11
ENSG00000237836	PHKA2-AS1	1	0	6	3	1	0
ENSG00000237840	FAM21FP	4	5	2	17	21	18
ENSG00000237842	na	0	0	3	2	1	0
ENSG00000237846	na	58	67	68	90	92	76
ENSG00000237849	NFYAP1	17	21	15	14	15	13
ENSG00000237852	na	2	0	2	0	0	0
ENSG00000237854	LINC00674	41	41	29	64	70	52
ENSG00000237868	na	0	0	1	0	0	0
ENSG00000237877	LINC01473	1	3	2	6	8	10
ENSG00000237879	LINC00398	0	0	0	0	0	1
ENSG00000237883	DGUOK-AS1	12	13	13	12	10	7
ENSG00000237886	LINC01573	11	15	16	8	8	6
ENSG00000237887	RPL23AP32	0	0	1	0	0	0
ENSG00000237892	KLF7-IT1	0	1	2	0	0	1
ENSG00000237899	na	1	0	1	0	1	0
ENSG00000237903	na	2	0	0	0	0	0
ENSG00000237911	SRP68P3	0	0	0	0	1	0
ENSG00000237917	PARP4P1	0	1	0	1	0	0
ENSG00000237919	na	0	2	0	0	0	0
ENSG00000237927	na	2	0	1	6	1	2
ENSG00000237934	na	3	2	3	1	3	0
ENSG00000237938	na	5	6	4	5	2	3
ENSG00000237940	na	17	28	17	5	11	10
ENSG00000237941	KCNQ1DN	1	2	1	0	6	0
ENSG00000237943	PRKCQ-AS1	447	468	511	228	207	211
ENSG00000237945	LINC00649	355	425	330	392	373	391
ENSG00000237950	na	17	20	19	11	9	2
ENSG00000237963	na	0	0	0	0	0	1
ENSG00000237972	TUBG1P	1	2	2	0	0	0
ENSG00000237973	na	1489	1197	1286	943	1037	945
ENSG00000237976	na	28	43	28	51	45	48
ENSG00000237977	EIF4HP2	0	0	0	1	0	0
ENSG00000237978	KCNMB2-AS1	0	1	1	0	0	0
ENSG00000237979	na	0	0	0	0	1	1
ENSG00000237980	na	2	0	2	1	1	4
ENSG00000237984	PTENP1	11	6	13	3	8	6
ENSG00000237989	na	0	1	0	4	13	8
ENSG00000237991	RPL35P1	0	0	1	0	2	0
ENSG00000238002	NPAP1P6	0	1	0	0	0	0
ENSG00000238003	na	0	0	0	1	0	0
ENSG00000238005	na	18	15	16	40	57	37
ENSG00000238009	na	5	4	4	7	9	3
ENSG00000238018	na	6	19	8	6	9	6
ENSG00000238021	ARMC4P1	1	0	1	2	2	2
ENSG00000238024	na	1	0	0	3	0	1
ENSG00000238035	na	14	21	8	12	11	9
ENSG00000238038	ATP6V0E1P3	0	1	0	0	0	0
ENSG00000238039	na	1	4	0	0	0	0
ENSG00000238042	na	0	0	0	0	1	0
ENSG00000238045	PAGR1	117	144	112	82	91	75
ENSG00000238057	ZEB2-AS1	4	7	12	1	1	4
ENSG00000238058	na	1	2	3	0	0	1
ENSG00000238061	na	0	1	0	0	0	1
ENSG00000238072	na	0	0	0	1	0	0
ENSG00000238078	LINC01352	3	4	2	5	3	2
ENSG00000238081	na	0	0	0	0	1	0
ENSG00000238082	na	0	1	0	0	0	1
ENSG00000238083	LRRC37A2	182	204	159	193	194	182
ENSG00000238084	na	0	0	0	0	1	0
ENSG00000238086	PPP1R26P1	0	1	0	0	0	0
ENSG00000238097	na	1	0	1	0	1	1
ENSG00000238098	ABCA17P	3	4	1	1	1	1
ENSG00000238103	RPL9P7	2	4	3	10	4	0
ENSG00000238105	GOLGA2P5	26	33	19	19	18	17
ENSG00000238107	na	3	6	0	7	6	4
ENSG00000238109	na	1	0	1	0	1	1
ENSG00000238113	LINC01410	81	123	69	59	67	60
ENSG00000238118	SLC25A24P2	1	1	0	0	0	0
ENSG00000238120	LINC01589	0	1	0	1	0	1
ENSG00000238121	LINC00426	39	48	37	54	62	43
ENSG00000238122	na	0	1	0	0	0	1
ENSG00000238123	MID1IP1-AS1	13	8	10	9	8	9
ENSG00000238132	CASC4P1	1	2	2	0	1	1
ENSG00000238133	MLK7-AS1	0	3	0	1	1	2
ENSG00000238137	ARPC3P2	0	1	0	2	1	0
ENSG00000238140	na	4	3	4	0	1	2
ENSG00000238141	BRWD1-AS1	0	0	0	0	1	0
ENSG00000238142	na	1	3	1	2	1	1
ENSG00000238151	MLLT10P1	1	0	0	0	2	0
ENSG00000238160	na	3	10	6	3	4	2
ENSG00000238161	OR7E117P	1	0	0	0	0	0
ENSG00000238164	na	68	95	78	85	84	63
ENSG00000238178	na	1	0	1	1	0	2
ENSG00000238184	CD81-AS1	0	0	0	0	2	0
ENSG00000238186	na	2	2	2	0	0	0
ENSG00000238188	na	0	2	0	0	0	0
ENSG00000238189	ENOX1-AS2	0	0	0	0	1	0
ENSG00000238193	na	1	0	0	0	0	0
ENSG00000238197	PAXBP1-AS1	28	44	29	20	31	21
ENSG00000238198	na	6	2	0	6	8	5
ENSG00000238199	UBE2V2P3	1	0	0	0	0	0
ENSG00000238213	TARDBPP2	3	3	1	2	4	1
ENSG00000238221	na	1	0	0	0	1	1
ENSG00000238225	CRIP1P2	0	0	0	1	0	0
ENSG00000238227	C9orf69	446	474	479	205	242	186
ENSG00000238228	OR7E7P	1	3	6	0	1	0
ENSG00000238231	na	2	2	0	0	0	0
ENSG00000238243	OR2W3	73	79	69	23	26	32
ENSG00000238245	MYO5BP2	2	1	0	4	2	1
ENSG00000238251	na	1	0	0	1	0	0
ENSG00000238258	na	0	0	0	0	1	0
ENSG00000238260	na	3	1	1	2	3	2
ENSG00000238261	na	7	4	3	3	3	3
ENSG00000238269	PAGE2B	0	1	0	0	0	0
ENSG00000238273	na	1	0	0	0	0	1
ENSG00000238275	HOMER2P2	1	3	2	0	1	1
ENSG00000238278	ALG1L6P	28	40	31	11	14	17
ENSG00000238279	na	0	0	1	0	1	0
ENSG00000238280	na	0	4	0	1	1	1
ENSG00000238282	na	0	1	0	0	0	0
ENSG00000238286	SLC35E1P1	4	3	8	1	5	1
ENSG00000238287	na	8	3	8	1	3	1
ENSG00000238311	na	0	0	1	1	0	1
ENSG00000238317	SNORD11	2	0	2	0	0	1
ENSG00000238318	na	0	0	0	0	1	0
ENSG00000238328	na	0	0	2	1	0	0
ENSG00000238329	na	0	0	1	0	0	0
ENSG00000238334	na	5	2	1	1	3	0
ENSG00000238343	na	1	0	0	0	0	0
ENSG00000238349	na	1	1	1	0	0	0
ENSG00000238358	na	1	0	1	0	0	0
ENSG00000238362	na	0	0	0	0	1	0
ENSG00000238363	SNORA13	6	6	1	1	0	0
ENSG00000238364	RNU7-140P	0	1	0	0	0	0
ENSG00000238365	RNU7-57P	0	2	0	0	0	0
ENSG00000238368	na	0	0	1	0	0	0
ENSG00000238369	na	1	7	3	1	2	3
ENSG00000238379	RNA5SP103	1	0	0	0	0	0
ENSG00000238390	na	2	2	4	2	1	1
ENSG00000238394	na	0	2	1	1	0	0
ENSG00000238403	na	1	1	1	0	0	0
ENSG00000238420	RNU6-437P	0	1	0	0	0	0
ENSG00000238423	SNORD42B	0	2	1	0	0	0
ENSG00000238425	na	0	1	0	0	0	0
ENSG00000238437	na	0	1	0	1	2	1
ENSG00000238465	na	3	2	1	2	2	0
ENSG00000238480	na	0	1	0	0	0	0
ENSG00000238490	na	0	1	0	0	0	0
ENSG00000238502	na	1	0	0	0	0	0
ENSG00000238508	na	1	0	1	0	0	0
ENSG00000238511	na	1	5	0	1	0	0
ENSG00000238526	na	0	0	0	1	0	0
ENSG00000238531	SNORD105B	0	1	0	0	0	0
ENSG00000238534	na	1	0	0	1	0	0
ENSG00000238537	na	1	0	0	0	0	1
ENSG00000238538	na	0	1	0	0	0	0
ENSG00000238541	na	1	0	0	0	0	0
ENSG00000238554	RNU1-88P	0	0	0	1	0	0
ENSG00000238564	na	0	0	1	0	0	0
ENSG00000238575	na	0	2	0	1	1	0
ENSG00000238576	na	0	0	0	0	0	1
ENSG00000238584	RNU7-167P	0	0	0	0	1	0
ENSG00000238590	RNU7-54P	0	1	0	0	0	0
ENSG00000238592	na	0	1	0	0	0	0
ENSG00000238596	na	0	1	0	0	0	0
ENSG00000238646	na	1	2	0	0	0	0
ENSG00000238651	na	0	0	0	2	1	0
ENSG00000238658	RNU6-625P	0	0	0	0	0	1
ENSG00000238665	na	0	0	0	0	1	0
ENSG00000238673	na	0	1	0	0	0	0
ENSG00000238711	RNY4P25	0	0	0	1	0	0
ENSG00000238713	na	1	1	1	0	0	1
ENSG00000238715	na	0	2	0	1	0	0
ENSG00000238734	na	1	0	0	0	0	0
ENSG00000238735	RNU7-113P	0	1	0	0	0	0
ENSG00000238741	SCARNA7	1	0	0	0	0	0
ENSG00000238755	na	0	0	1	0	0	0
ENSG00000238756	na	0	0	0	0	1	0
ENSG00000238758	na	2	0	0	0	0	0
ENSG00000238768	na	0	1	0	0	0	0
ENSG00000238775	na	0	1	2	0	0	0
ENSG00000238791	na	0	2	0	0	0	0
ENSG00000238793	SNORD124	3	5	4	0	1	1
ENSG00000238795	SCARNA12	1	1	0	0	1	1
ENSG00000238805	na	0	0	0	0	0	1
ENSG00000238818	na	1	0	0	0	0	0
ENSG00000238821	na	0	2	0	0	1	2
ENSG00000238822	na	1	0	0	0	0	0
ENSG00000238824	na	0	1	0	0	0	0
ENSG00000238832	na	1	1	2	2	2	0
ENSG00000238835	SCARNA18	0	1	0	0	0	0
ENSG00000238840	na	0	0	1	0	0	0
ENSG00000238841	na	0	0	1	0	0	0
ENSG00000238855	na	0	0	1	0	0	0
ENSG00000238868	na	1	0	0	0	0	1
ENSG00000238880	RNU7-59P	1	0	0	0	0	0
ENSG00000238886	SNORD121A	0	1	0	0	0	0
ENSG00000238889	na	0	0	0	0	0	1
ENSG00000238900	na	0	2	0	0	0	0
ENSG00000238910	na	0	0	0	0	0	1
ENSG00000238918	na	0	0	1	0	0	0
ENSG00000238922	na	2	0	0	0	0	0
ENSG00000238924	RNU7-163P	0	3	0	0	2	0
ENSG00000238934	na	0	1	0	0	0	0
ENSG00000238947	na	0	0	0	0	1	0
ENSG00000238948	na	0	1	1	0	0	0
ENSG00000238961	SNORA47	3	1	3	0	0	0
ENSG00000238963	na	1	0	0	0	0	0
ENSG00000238966	na	0	1	0	0	0	0
ENSG00000238975	na	3	5	3	2	2	4
ENSG00000238995	na	0	0	0	0	1	0
ENSG00000239005	na	1	0	0	0	0	0
ENSG00000239028	na	0	1	0	0	0	0
ENSG00000239035	na	0	1	0	0	0	0
ENSG00000239040	na	0	3	1	0	0	0
ENSG00000239043	SNORD127	0	0	0	1	0	0
ENSG00000239052	na	0	1	0	0	0	0
ENSG00000239055	na	0	1	1	0	0	0
ENSG00000239063	na	0	0	1	1	3	2
ENSG00000239091	na	0	0	0	0	1	0
ENSG00000239096	na	1	2	0	0	0	0
ENSG00000239115	RNU7-67P	0	0	1	0	0	0
ENSG00000239118	MIR1972-2	0	0	0	0	1	0
ENSG00000239127	SNORD125	7	11	5	9	11	9
ENSG00000239149	SNORA59A	2	1	1	0	0	0
ENSG00000239157	na	1	1	1	1	2	0
ENSG00000239171	na	0	1	0	0	0	0
ENSG00000239183	SNORA84	0	2	0	1	1	1
ENSG00000239191	na	0	1	0	0	0	0
ENSG00000239203	na	3	2	1	0	0	0
ENSG00000239213	NCK1-AS1	90	86	95	102	103	94
ENSG00000239218	RPS20P22	1	1	0	3	2	3
ENSG00000239219	na	0	0	0	0	1	1
ENSG00000239246	na	19	15	16	17	15	21
ENSG00000239254	na	1	0	0	0	0	0
ENSG00000239264	TXNDC5	157	180	169	76	96	76
ENSG00000239269	RPSAP4	0	0	0	0	1	0
ENSG00000239272	RPL21P10	0	0	0	1	1	0
ENSG00000239280	na	0	2	1	1	0	0
ENSG00000239282	GATSL3	4	3	1	4	4	3
ENSG00000239291	na	1	1	0	0	2	0
ENSG00000239300	na	1	0	0	1	3	1
ENSG00000239305	RNF103	552	574	549	594	602	598
ENSG00000239306	RBM14	1424	1547	1476	1725	1927	1697
ENSG00000239322	ATP6V1B1-AS1	0	0	0	0	1	0
ENSG00000239332	LINC01119	4	5	4	5	6	9
ENSG00000239335	LLPH-AS1	4	0	0	1	2	0
ENSG00000239350	na	0	0	0	1	1	0
ENSG00000239351	NPM1P29	0	1	0	0	0	0
ENSG00000239365	RPS26P49	0	0	0	0	1	0
ENSG00000239373	RN7SL425P	0	0	1	0	0	0
ENSG00000239377	na	1	4	1	3	1	1
ENSG00000239382	ALKBH6	50	55	45	27	44	29
ENSG00000239388	ASB14	24	21	24	19	17	16
ENSG00000239392	na	0	0	0	0	0	1
ENSG00000239395	na	0	1	0	0	0	0
ENSG00000239405	TMED10P2	1	4	3	4	5	3
ENSG00000239407	na	17	12	14	19	21	16
ENSG00000239415	na	58	76	57	24	21	23
ENSG00000239419	RN7SL535P	3	5	3	1	0	0
ENSG00000239437	RN7SL752P	2	0	0	0	0	0
ENSG00000239445	ST3GAL6-AS1	0	0	0	1	0	0
ENSG00000239470	na	1	1	0	0	1	2
ENSG00000239472	RN7SL221P	1	0	1	1	0	2
ENSG00000239474	KLHL41	1	3	3	1	2	1
ENSG00000239480	na	1	4	0	0	1	1
ENSG00000239483	RPS15AP16	0	2	0	0	0	0
ENSG00000239486	na	2	7	2	3	3	1
ENSG00000239494	RN7SL333P	5	2	3	3	0	5
ENSG00000239503	MARK2P8	3	0	0	0	0	2
ENSG00000239508	PLCH1-AS1	0	0	0	1	1	1
ENSG00000239520	na	0	0	2	1	2	1
ENSG00000239521	GATS	38	54	45	32	49	30
ENSG00000239523	MYLK-AS1	6	6	5	9	10	5
ENSG00000239528	RPS14P8	1	2	0	1	2	1
ENSG00000239544	na	0	1	0	0	0	0
ENSG00000239552	HOXB-AS2	18	17	11	5	9	6
ENSG00000239556	na	4	7	4	5	3	6
ENSG00000239557	na	9	12	9	2	4	2
ENSG00000239559	RPL37P2	12	11	9	8	8	18
ENSG00000239569	KMT2E-AS1	43	49	34	65	93	50
ENSG00000239572	na	0	1	0	0	0	0
ENSG00000239593	na	2	4	0	2	1	0
ENSG00000239602	na	0	1	0	0	0	0
ENSG00000239605	C2orf61	1	0	1	1	0	0
ENSG00000239636	na	21	23	18	13	9	16
ENSG00000239642	MEIKIN	1	0	0	2	1	1
ENSG00000239650	GUSBP4	7	9	5	19	18	14
ENSG00000239653	PSMD6-AS2	14	18	13	26	29	17
ENSG00000239665	na	83	94	72	87	82	77
ENSG00000239670	na	0	0	0	0	2	2
