id	sym	MRTrep1	MRTrep2	MRTrep3	Controlrep1	Controlrep2	Controlrep3
ENSG00000239533	GOLGA2P2Y	0	0	0	0	0	0
ENSG00000239539	HMGN1P20	0	0	0	0	0	0
ENSG00000239542	RN7SL399P	0	0	0	0	0	0
ENSG00000239545	RN7SL822P	0	0	0	0	0	0
ENSG00000239547	RN7SL843P	0	0	0	0	0	0
ENSG00000239552	HOXB-AS2	0	0	0	0	0	0
ENSG00000239553	RN7SL12P	0	0	0	0	0	0
ENSG00000239555	RN7SL841P	0	0	0	0	0	0
ENSG00000239559	RPL37P2	17	15	24	24	20	13
ENSG00000239560	RN7SL479P	1	0	0	0	0	0
ENSG00000239569	KMT2E-AS1	7	4	7	6	10	6
ENSG00000239570	SETP11	0	0	0	0	0	0
ENSG00000239571	IGKV2D-30	0	0	0	0	0	0
ENSG00000239577	RN7SL388P	2	1	1	2	0	1
ENSG00000239579	RN7SL325P	0	0	1	0	0	0
ENSG00000239580	RN7SL675P	0	0	0	0	0	0
ENSG00000239586	MTND1P16	0	0	0	0	0	0
ENSG00000239589	LINC00879	0	0	0	0	0	0
ENSG00000239590	OR1J4	0	0	0	0	0	0
ENSG00000239595	RN7SL79P	0	0	0	0	0	0
ENSG00000239605	C2orf61	0	0	0	0	0	0
ENSG00000239607	RN7SL573P	0	0	0	0	0	0
ENSG00000239608	RUVBL1-AS1	0	0	0	0	0	1
ENSG00000239614	HMGN1P7	0	0	0	0	0	1
ENSG00000239625	RN7SL241P	0	0	0	0	0	0
ENSG00000239626	RPSAP41	0	0	0	0	0	0
ENSG00000239640	RN7SL62P	0	0	0	0	0	0
ENSG00000239641	PLS1-AS1	0	0	0	0	0	0
ENSG00000239648	MTND1P3	0	0	1	0	0	0
ENSG00000239649	MYADML	1	0	1	0	3	4
ENSG00000239650	GUSBP4	0	0	0	0	0	0
ENSG00000239653	PSMD6-AS2	10	1	4	2	4	2
ENSG00000239659	RPL9P31	0	0	0	2	0	0
ENSG00000239672	NME1	1679	802	1855	1669	1845	1437
ENSG00000239677	PDZRN3-AS1	0	0	0	0	0	0
ENSG00000239679	RN7SL193P	0	0	0	0	0	0
ENSG00000239684	PTGER4P3	0	0	0	0	0	0
ENSG00000239689	RPL17P46	0	0	0	1	0	0
ENSG00000239690	RN7SL668P	0	0	0	0	0	0
ENSG00000239697	TNFSF12	1	2	3	3	5	0
ENSG00000239699	HNRNPA3P8	0	0	0	0	0	0
ENSG00000239702	RN7SL507P	0	0	0	0	0	0
ENSG00000239703	RN7SL568P	0	0	0	0	0	0
ENSG00000239704	CDRT4	3	1	5	3	1	1
ENSG00000239708	RN7SL782P	0	0	0	0	0	0
ENSG00000239710	RN7SL692P	0	0	0	0	0	0
ENSG00000239713	APOBEC3G	192	47	176	164	215	179
ENSG00000239718	HLTF-AS1	0	0	0	0	0	0
ENSG00000239726	RN7SL688P	6	2	3	3	1	1
ENSG00000239731	RN7SL825P	0	1	0	0	1	1
ENSG00000239732	TLR9	56	30	56	26	35	20
ENSG00000239736	CEACAMP3	3	0	2	0	0	0
ENSG00000239742	RN7SL672P	0	0	0	0	0	0
ENSG00000239744	RN7SL63P	0	0	0	0	0	0
ENSG00000239745	RN7SL790P	0	0	0	0	0	0
ENSG00000239748	RN7SL795P	0	0	0	0	0	0
ENSG00000239779	WBP1	16	6	20	5	3	9
ENSG00000239780	RPLP0P11	6	0	0	0	0	2
ENSG00000239789	MRPS17	285	104	297	285	361	250
ENSG00000239794	RN7SL653P	0	0	0	0	0	0
ENSG00000239797	RPL21P39	12	3	10	3	6	6
ENSG00000239799	ITIH4-AS1	0	0	0	0	0	0
ENSG00000239808	RN7SL255P	0	0	0	0	0	0
ENSG00000239810	WI2-3308P17.2	0	0	0	0	0	0
ENSG00000239819	IGKV1D-8	0	0	0	0	0	0
ENSG00000239820	RN7SL213P	0	0	0	0	0	0
ENSG00000239821	RN7SL513P	0	0	0	0	0	0
ENSG00000239822	RN7SL754P	0	0	0	0	0	0
ENSG00000239825	RN7SL549P	0	0	0	0	0	0
ENSG00000239827	SUGT1P3	3	0	1	1	0	0
ENSG00000239829	KRT8P25	0	0	0	0	0	0
ENSG00000239830	RPS4XP22	2	7	2	1	2	2
ENSG00000239831	RNF7P1	0	0	0	0	0	0
ENSG00000239839	DEFA3	2	0	0	0	1	0
ENSG00000239840	RPL23AP72	0	0	0	0	0	0
ENSG00000239855	IGKV1-6	0	0	0	0	0	0
ENSG00000239856	RN7SL225P	0	0	0	0	0	0
ENSG00000239857	GET4	7	4	6	7	2	4
ENSG00000239862	IGKV1-37	0	0	0	0	0	0
ENSG00000239868	RN7SL34P	0	0	0	0	0	0
ENSG00000239872	RPL35AP19	0	1	0	1	0	0
ENSG00000239873	GAPDHP27	0	0	0	0	0	0
ENSG00000239877	IGSF11-AS1	0	0	0	0	0	0
ENSG00000239881	RPS27P25	1	1	0	2	3	1
ENSG00000239883	PARGP1	0	0	0	1	0	0
ENSG00000239884	RN7SL608P	1	1	1	1	0	1
ENSG00000239886	KRTAP9-2	0	0	0	0	0	0
ENSG00000239887	C1orf226	2	2	2	3	3	4
ENSG00000239888	RN7SL792P	0	0	0	0	0	0
ENSG00000239893	ZNF736P9Y	0	0	1	0	0	0
ENSG00000239899	RN7SL674P	9	10	18	9	14	5
ENSG00000239900	ADSL	2997	1086	3317	2908	3471	2600
ENSG00000239908	RN7SL75P	0	0	0	0	0	0
ENSG00000239910	RN7SL530P	0	0	0	0	0	0
ENSG00000239911	PRKAG2-AS1	154	118	153	100	56	62
ENSG00000239912	RPL39P36	0	0	1	0	0	0
ENSG00000239917	RPS10P16	5	2	13	8	13	10
ENSG00000239919	SNRPGP3	0	0	0	0	0	0
ENSG00000239923	RN7SL864P	0	0	0	0	0	0
ENSG00000239924	RPL29P22	0	0	0	0	0	0
ENSG00000239926	PRDX3P4	0	0	0	0	0	0
ENSG00000239932	RN7SL606P	0	0	0	0	0	0
ENSG00000239939	RPSAP34	0	0	1	0	0	0
ENSG00000239942	RN7SL394P	0	0	0	0	0	0
ENSG00000239944	TRBV8-2	0	0	0	0	0	0
ENSG00000239946	ZBTB20-AS3	0	0	0	0	0	0
ENSG00000239948	RN7SL368P	14	6	8	6	6	13
ENSG00000239951	IGKV3-20	0	0	0	0	0	0
ENSG00000239953	RN7SL273P	0	0	1	1	0	1
ENSG00000239958	RN7SL51P	0	0	0	0	0	0
ENSG00000239959	ENPP7P2	0	0	0	0	0	0
ENSG00000239961	LILRA4	17	3	5	5	7	3
ENSG00000239964	RN7SL748P	0	0	0	0	1	0
ENSG00000239967	OR2A41P	0	0	0	0	0	0
ENSG00000239975	IGKV1D-33	0	0	0	0	0	0
ENSG00000239978	OR7E53P	0	0	0	0	0	0
ENSG00000239981	OR2A15P	0	0	0	0	0	0
ENSG00000239984	RN7SL420P	0	0	0	0	0	0
ENSG00000239988	RPL31P60	0	0	0	0	0	0
ENSG00000239992	TRBVA	0	0	0	0	0	0
ENSG00000239997	FCF1P3	1	0	0	0	0	0
ENSG00000239998	LILRA2	2308	913	2266	1449	1902	1447
ENSG00000240002	YBX1P3	2	0	0	1	0	0
ENSG00000240012	SLC9A9-AS1	0	0	0	0	0	0
ENSG00000240014	RN7SL254P	0	0	0	0	0	0
ENSG00000240021	TEX35	0	0	0	0	0	0
ENSG00000240024	LINC00888	309	112	273	214	234	211
ENSG00000240031	OR9A3P	0	0	0	0	0	0
ENSG00000240034	MTND6P6	0	0	0	0	0	0
ENSG00000240038	AMY2B	45	12	36	26	46	38
ENSG00000240041	IGHJ4	0	0	0	0	0	0
ENSG00000240043	RPS27P26	0	0	0	0	0	0
ENSG00000240047	RPS3AP32	0	0	0	0	0	0
ENSG00000240048	DDX50P2	0	0	0	0	0	1
ENSG00000240051	RPL23AP10	0	0	0	0	0	0
ENSG00000240058	ARGFXP1	0	0	0	0	0	0
ENSG00000240068	RPL21P42	20	16	33	19	23	23
ENSG00000240069	GPAA1P1	0	0	0	0	0	0
ENSG00000240074	RPL9P30	0	1	0	0	0	1
ENSG00000240083	RPS3AP22	1	1	1	0	2	0
ENSG00000240089	BMS1P3	0	0	0	0	0	0
ENSG00000240098	RN7SL351P	2	0	1	0	1	0
ENSG00000240106	RN7SL146P	0	1	0	1	0	0
ENSG00000240108	NCOR1P1	0	0	0	0	0	0
ENSG00000240116	RN7SL303P	0	0	0	0	0	0
ENSG00000240121	RPS27P20	0	0	0	0	1	0
ENSG00000240122	FABP5P11	0	0	1	0	0	1
ENSG00000240128	KRT18P43	0	0	0	0	0	0
ENSG00000240132	ETF1P2	0	0	1	0	0	1
ENSG00000240135	PSMD12P	0	1	0	0	0	0
ENSG00000240138	EEF1GP4	5	1	3	3	2	2
ENSG00000240151	RN7SL826P	0	0	0	0	0	0
ENSG00000240156	COX6CP6	0	1	0	0	0	0
ENSG00000240160	RN7SL263P	0	0	0	0	0	0
ENSG00000240167	RPS7P7	3	1	7	5	1	3
ENSG00000240173	RN7SL771P	0	0	0	0	0	0
ENSG00000240175	MAGI1-AS1	0	0	0	0	0	0
ENSG00000240179	RPL26P3	1	0	0	0	0	0
ENSG00000240183	RN7SL297P	0	0	0	0	0	0
ENSG00000240184	PCDHGC3	5	1	2	0	1	3
ENSG00000240186	RN7SL633P	0	0	0	0	0	0
ENSG00000240189	RN7SL621P	0	0	0	0	0	0
ENSG00000240194	CYMP	0	0	0	0	0	0
ENSG00000240198	ARHGEF3-AS1	0	0	0	0	0	0
ENSG00000240199	RN7SL520P	0	0	0	0	0	0
ENSG00000240202	RN7SL223P	0	0	0	0	0	0
ENSG00000240203	RN7SL567P	0	0	0	0	0	0
ENSG00000240204	SMKR1	10	7	11	9	6	6
ENSG00000240205	RN7SL865P	0	0	0	0	0	0
ENSG00000240215	TRBV25OR9-2	0	0	0	0	0	0
ENSG00000240216	CPHL1P	0	0	0	0	0	0
ENSG00000240224	UGT1A5	0	0	0	0	0	0
ENSG00000240230	COX19	525	287	528	678	469	421
ENSG00000240231	RPS27P29	0	0	1	1	0	0
ENSG00000240233	RN7SL587P	8	1	8	13	6	13
ENSG00000240235	RN7SL794P	2	2	0	0	0	0
ENSG00000240236	HNRNPA1P23	1	0	0	0	1	0
ENSG00000240244	GAPDHP33	0	0	0	0	0	0
ENSG00000240247	DEFA1B	0	0	0	0	0	0
ENSG00000240250	RN7SL541P	0	0	0	0	0	0
ENSG00000240254	B4GALT4-AS1	0	0	0	0	0	0
ENSG00000240255	PSMC1P6	11	8	15	6	13	18
ENSG00000240268	MOXD2P	1	0	0	0	0	0
ENSG00000240270	RPL12P37	1	0	4	2	2	1
ENSG00000240280	TCAM1P	0	0	0	0	0	0
ENSG00000240286	MEAF6P1	0	0	1	0	0	0
ENSG00000240288	GHRLOS	80	18	74	41	39	29
ENSG00000240294	RN7SKP241	0	0	0	0	0	0
ENSG00000240298	RPL36AP40	1	0	2	2	3	4
ENSG00000240299	RN7SL187P	4	1	1	0	0	0
ENSG00000240302	RN7SL717P	0	0	0	1	0	0
ENSG00000240303	ACAD11	2	0	0	0	0	0
ENSG00000240306	RN7SL100P	0	0	0	0	0	0
ENSG00000240317	RN7SL764P	0	0	0	0	0	0
ENSG00000240322	RN7SL481P	8	0	5	4	2	5
ENSG00000240327	RN7SL93P	0	0	0	0	0	0
ENSG00000240342	RPS2P5	207	86	204	150	177	152
ENSG00000240344	PPIL3	118	45	107	114	119	75
ENSG00000240347	RN7SL35P	0	0	0	0	0	0
ENSG00000240356	RPL23AP7	4	2	4	4	7	3
ENSG00000240359	UBL5P3	0	0	0	0	0	0
ENSG00000240361	OR4G11P	0	0	0	0	0	0
ENSG00000240364	RPL31P59	0	0	0	0	0	0
ENSG00000240366	RPL36AP45	1	0	0	2	1	0
ENSG00000240371	RPS4XP13	1	3	4	3	2	2
ENSG00000240373	SEC62-AS1	1	0	0	0	0	0
ENSG00000240374	RN7SL503P	0	0	0	0	0	0
ENSG00000240375	VPS26AP1	0	0	0	0	0	0
ENSG00000240382	IGKV1-17	0	0	0	0	0	0
ENSG00000240385	RPS29P20	0	0	0	0	0	0
ENSG00000240386	LCE1F	0	0	0	0	0	0
ENSG00000240392	RPL9P3	1	3	3	1	0	1
ENSG00000240395	RPL5P23	6	1	6	4	4	3
ENSG00000240403	KIR3DL2	0	0	0	0	0	0
ENSG00000240409	MTATP8P1	38	16	42	27	46	24
ENSG00000240411	RPL5P16	0	0	0	0	0	0
ENSG00000240412	RPL5P15	0	0	0	0	0	0
ENSG00000240423	LINC00636	0	0	0	2	0	1
ENSG00000240427	RPS26P34	0	1	0	0	0	0
ENSG00000240429	LRRFIP1P1	29	5	18	19	12	14
ENSG00000240432	KRTAP13-3	0	0	0	0	0	0
ENSG00000240435	RPS12P27	8	6	10	9	6	3
ENSG00000240438	OFD1P5Y	0	0	0	0	0	0
ENSG00000240439	RN7SL91P	0	0	0	0	0	0
ENSG00000240443	RPS10P20	0	0	0	0	0	0
ENSG00000240445	FOXO3B	3	0	1	0	0	1
ENSG00000240450	CSPG4P1Y	0	0	0	0	0	0
ENSG00000240454	RPL39P26	0	0	0	0	0	0
ENSG00000240457	RN7SL472P	1	0	0	0	0	0
ENSG00000240463	RPS19P3	452	105	376	236	432	295
ENSG00000240470	RN7SL346P	0	0	0	0	0	0
ENSG00000240471	PHBP8	0	0	0	0	0	0
ENSG00000240474	RN7SL116P	0	0	0	0	0	0
ENSG00000240476	LINC00973	0	0	0	0	0	0
ENSG00000240480	RPL29P2	3	0	2	1	3	1
ENSG00000240481	RN7SL38P	0	0	1	0	0	0
ENSG00000240486	RPL23AP54	0	0	0	1	0	0
ENSG00000240489	SETP14	12	0	2	7	8	3
ENSG00000240490	RN7SL277P	0	0	0	0	2	1
ENSG00000240494	RPS12P28	0	0	0	0	0	0
ENSG00000240498	CDKN2B-AS1	16	4	10	5	6	7
ENSG00000240502	RN7SL837P	0	0	0	0	0	0
ENSG00000240505	TNFRSF13B	0	0	0	0	0	0
ENSG00000240509	RPL34P18	189	249	146	245	94	101
ENSG00000240511	MED28P2	0	0	0	0	0	0
ENSG00000240520	UOX	0	0	0	0	0	1
ENSG00000240522	RPL7AP10	2	0	5	0	0	0
ENSG00000240531	RPL21P123	1	0	1	3	1	0
ENSG00000240533	RN7SL69P	0	0	0	0	0	0
ENSG00000240534	RPL34P17	0	0	0	0	0	0
ENSG00000240540	RPL3P9	3	2	3	6	5	4
ENSG00000240541	TM4SF1-AS1	0	0	0	0	0	0
ENSG00000240542	KRTAP9-1	0	0	0	0	0	0
ENSG00000240545	RN7SL492P	0	0	0	0	0	0
ENSG00000240549	THOC7-AS1	16	2	18	8	18	9
ENSG00000240554	RPL7AP58	50	16	33	24	37	28
ENSG00000240563	L1TD1	1	0	0	0	0	0
ENSG00000240577	RN7SL445P	0	0	0	0	0	0
ENSG00000240578	TRBV22-1	0	0	0	0	0	0
ENSG00000240583	AQP1	1	1	7	6	5	1
ENSG00000240584	RN7SL547P	0	1	1	0	2	0
ENSG00000240589	RN7SL258P	0	0	0	0	0	0
ENSG00000240596	KCNAB1-AS2	0	0	0	0	0	0
ENSG00000240601	RPL9P15	0	0	0	0	0	0
ENSG00000240606	RN7SL564P	1	0	0	0	0	0
ENSG00000240613	RN7SL98P	0	0	0	0	0	0
ENSG00000240621	OR2AO1P	0	0	0	0	0	0
ENSG00000240625	RN7SL403P	0	0	0	0	0	0
ENSG00000240626	RN7SL150P	0	0	0	0	0	0
ENSG00000240631	RPL30P12	0	0	0	0	0	0
ENSG00000240632	SPATA31D5P	0	0	0	0	0	0
ENSG00000240637	RN7SL808P	0	0	0	0	0	0
ENSG00000240639	RN7SL666P	0	0	0	0	0	0
ENSG00000240641	RN7SL580P	1	0	0	0	0	0
ENSG00000240647	RN7SL305P	0	0	0	0	0	0
ENSG00000240651	SEPT7P4	0	0	0	0	0	0
ENSG00000240654	C1QTNF9	0	0	0	0	0	0
ENSG00000240663	RN7SL310P	0	0	0	0	0	0
ENSG00000240665	LSP1P2	0	0	0	0	0	0
ENSG00000240666	MME-AS1	0	0	0	0	0	0
ENSG00000240668	KRT8P36	1	0	0	0	0	0
ENSG00000240671	IGKV1-8	0	0	0	0	0	0
ENSG00000240677	MYL6P4	0	0	1	1	1	1
ENSG00000240682	ISY1	709	299	813	644	743	555
ENSG00000240692	RN7SL538P	2	0	0	1	1	0
ENSG00000240694	PNMA2	2	0	3	0	6	0
ENSG00000240698	RPS2P39	0	0	0	0	0	0
ENSG00000240704	KLF7P1	0	0	0	0	0	0
ENSG00000240713	RN7SL860P	0	0	0	0	0	0
ENSG00000240718	RN7SL851P	3	1	2	1	2	1
ENSG00000240720	LRRD1	0	0	1	0	0	0
ENSG00000240721	RPS4XP15	0	0	0	0	0	0
ENSG00000240723	RN7SL382P	3	2	5	0	1	1
ENSG00000240724	RPS12P15	1	0	1	1	0	0
ENSG00000240733	RN7SL502P	0	0	0	0	0	1
ENSG00000240747	KRBOX1	0	0	0	0	0	0
ENSG00000240750	RN7SL559P	40	19	37	29	25	15
ENSG00000240755	ERLEC1P1	0	0	0	0	0	0
ENSG00000240760	RPL31P56	1	0	0	0	0	0
ENSG00000240764	PCDHGC5	1	0	0	0	0	0
ENSG00000240766	PLCXD2-AS1	0	0	0	0	0	0
ENSG00000240767	RN7SL288P	10	4	16	23	15	12
ENSG00000240770	C21orf91-OT1	0	1	0	0	0	0
ENSG00000240771	ARHGEF25	0	0	1	0	0	0
ENSG00000240772	RN7SL776P	0	0	0	0	1	0
ENSG00000240785	RPL36AP21	3	1	0	0	0	1
ENSG00000240793	UBA52P8	0	0	0	0	0	0
ENSG00000240796	MTND2P14	1	0	0	0	0	0
ENSG00000240803	RN7SL231P	0	0	0	0	0	1
ENSG00000240804	NPM1P28	1	0	0	0	0	0
ENSG00000240821	RPL9P25	0	0	0	0	0	0
ENSG00000240823	RN7SL23P	0	0	0	0	0	1
ENSG00000240824	MTND3P7	0	0	0	0	0	0
ENSG00000240828	RPL21P4	169	65	129	108	128	99
ENSG00000240837	RN7SL77P	0	0	0	0	0	0
ENSG00000240846	RPS15P9	0	1	0	0	0	0
ENSG00000240847	RN7SL497P	0	0	0	0	0	0
ENSG00000240849	TMEM189	185	108	177	155	183	126
ENSG00000240853	RN7SL328P	0	0	0	0	0	0
ENSG00000240857	RDH14	460	188	472	482	523	400
ENSG00000240863	RN7SL645P	0	0	0	0	0	0
ENSG00000240864	IGKV1-16	0	0	0	0	0	0
ENSG00000240868	C1QTNF9-AS1	0	0	0	0	0	0
ENSG00000240869	RN7SL128P	1	0	0	0	0	0
ENSG00000240870	RPL19P14	0	0	1	0	0	0
ENSG00000240871	KRTAP4-7	0	0	0	0	0	0
ENSG00000240873	RPS29P22	0	0	0	0	0	0
ENSG00000240875	LINC00886	17	4	10	13	10	3
ENSG00000240877	RN7SL521P	1	0	0	0	0	0
ENSG00000240889	NDUFB2-AS1	8	5	9	4	3	5
ENSG00000240891	PLCXD2	0	0	0	0	0	0
ENSG00000240902	APOOP2	0	0	0	0	0	0
ENSG00000240905	RN7SL798P	0	1	0	1	0	0
ENSG00000240914	RPL15P2	1	1	0	0	0	0
ENSG00000240922	LSAMP-AS1	0	0	0	0	0	0
ENSG00000240925	RPS20P31	0	0	0	0	0	0
ENSG00000240927	RN7SL209P	0	0	0	0	0	0
ENSG00000240929	HIST2H2BB	0	0	0	0	0	0
ENSG00000240935	PLGLA	0	0	0	0	0	0
ENSG00000240936	RN7SL554P	0	0	0	0	0	0
ENSG00000240940	RN7SL591P	0	0	0	0	0	0
ENSG00000240954	RPL4P1	2	1	2	1	0	0
ENSG00000240959	ST13P14	0	0	0	0	0	0
ENSG00000240961	RN7SL415P	0	0	0	0	0	0
ENSG00000240964	RN7SL751P	0	0	0	0	0	1
ENSG00000240966	RN7SL681P	2	0	0	0	0	0
ENSG00000240970	RPL23AP64	5	3	5	2	7	6
ENSG00000240972	MIF	0	3	0	2	0	0
ENSG00000240977	RN7SL283P	0	0	0	0	0	0
ENSG00000240990	HOXA11-AS	215	90	217	199	224	130
ENSG00000240991	RPL23AP67	3	0	2	0	4	0
ENSG00000240992	RPS23P4	0	0	0	1	0	0
ENSG00000240993	RN7SL459P	0	0	0	0	0	0
ENSG00000240997	RN7SL183P	1	1	0	0	0	0
ENSG00000241007	SEPT7P6	5	1	5	6	2	0
ENSG00000241015	TPM3P9	111	26	89	66	80	69
ENSG00000241018	RCC2P5	0	0	0	0	0	0
ENSG00000241022	NIPA2P2	1	0	0	0	0	0
ENSG00000241030	RPL29P24	0	1	1	1	0	1
ENSG00000241032	RN7SL709P	0	0	0	0	1	0
ENSG00000241037	RN7SL335P	0	1	0	0	0	0
ENSG00000241058	NSUN6	20	10	28	19	29	14
ENSG00000241061	RPL5P1	6	4	5	8	5	14
ENSG00000241064	RN7SL110P	0	0	0	0	0	0
ENSG00000241067	RPL17P40	0	0	0	0	0	0
ENSG00000241074	RN7SL813P	0	0	0	0	1	0
ENSG00000241082	RN7SL259P	0	0	0	0	0	0
ENSG00000241088	RPL17P44	3	0	1	2	1	3
ENSG00000241101	PRICKLE2-AS2	0	0	0	0	0	0
ENSG00000241104	CEACAMP10	0	0	0	0	0	0
ENSG00000241112	RPL29P14	0	1	3	3	0	0
ENSG00000241119	UGT1A9	0	0	0	0	0	0
ENSG00000241120	HMGN1P8	41	21	45	21	21	25
ENSG00000241123	KRTAP10-5	0	0	0	0	0	0
ENSG00000241127	YAE1D1	33	23	40	49	29	22
ENSG00000241128	OR14A2	0	0	0	0	0	0
ENSG00000241129	RPL22P19	3	0	1	0	0	3
ENSG00000241135	LINC00881	0	0	0	0	0	0
ENSG00000241136	PAICSP6	0	0	0	0	0	0
ENSG00000241143	RPL32P9	0	0	0	0	0	0
ENSG00000241144	RN7SL728P	0	0	0	0	0	0
ENSG00000241146	RPL7P41	0	0	0	0	1	0
ENSG00000241152	RN7SL720P	0	0	0	0	0	0
ENSG00000241155	ARHGAP31-AS1	1	0	1	0	0	0
ENSG00000241156	RN7SL582P	0	0	0	0	0	0
ENSG00000241158	ADAMTS9-AS1	1	0	1	2	0	1
ENSG00000241159	RN7SL160P	0	0	0	0	0	0
ENSG00000241162	RN7SL617P	0	0	0	0	0	0
ENSG00000241163	LINC00877	0	0	0	0	0	0
ENSG00000241172	RN7SL70P	0	0	0	0	0	0
ENSG00000241174	RN7SL570P	0	0	0	0	0	0
ENSG00000241175	RN7SL494P	0	0	0	0	0	0
ENSG00000241185	RPL21P122	5	4	5	3	3	3
ENSG00000241186	TDGF1	0	0	0	0	0	0
ENSG00000241188	RN7SL165P	0	0	0	0	0	0
ENSG00000241198	RN7SL191P	0	0	0	0	0	0
ENSG00000241200	ZNF736P7Y	0	0	0	0	0	0
ENSG00000241202	ZIC4-AS1	0	0	0	0	0	0
ENSG00000241203	HMGN2P26	0	0	0	0	0	0
ENSG00000241211	IQCJ-SCHIP1-AS1	1	0	0	0	0	0
ENSG00000241216	SNAPC5P1	0	0	0	0	0	0
ENSG00000241217	RN7SL809P	0	0	0	0	1	0
ENSG00000241223	RN7SL39P	0	0	0	0	0	0
ENSG00000241226	RN7SL836P	0	0	0	0	0	0
ENSG00000241227	RN7SL553P	0	0	0	0	0	0
ENSG00000241229	RN7SL443P	0	0	0	0	0	0
ENSG00000241230	RN7SL801P	0	0	1	1	0	0
ENSG00000241233	KRTAP5-8	4	0	4	1	1	3
ENSG00000241241	KRTAP4-16	0	0	0	0	0	0
ENSG00000241243	RN7SL629P	0	0	0	0	0	0
ENSG00000241244	IGKV1D-16	0	0	0	0	0	0
ENSG00000241246	RN7SL302P	2	0	0	0	0	0
ENSG00000241248	RN7SL727P	1	0	0	0	0	1
ENSG00000241250	RPL17P20	2	1	0	1	0	0
ENSG00000241258	CRCP	198	90	215	224	147	161
ENSG00000241261	RPL17P19	0	0	0	0	0	0
ENSG00000241278	ENPP7P4	0	0	0	0	0	0
ENSG00000241282	RPL34P33	3	3	4	4	4	1
ENSG00000241286	RPL29P25	0	0	0	0	0	0
ENSG00000241291	RN7SL791P	0	0	0	0	0	0
ENSG00000241293	PPATP1	0	0	0	0	0	0
ENSG00000241294	IGKV2-24	0	0	0	0	0	0
ENSG00000241295	ZBTB20-AS2	0	0	0	0	0	0
ENSG00000241305	ACTG1P13	0	0	0	0	0	0
ENSG00000241313	WWTR1-AS1	1	0	1	1	1	0
ENSG00000241319	SETP6	3	1	2	1	6	2
ENSG00000241322	CDRT1	0	0	2	3	0	2
ENSG00000241333	RN7SL385P	0	0	0	0	1	0
ENSG00000241334	RPL35AP33	1	1	1	1	1	0
ENSG00000241343	RPL36A	1145	454	1311	1062	909	803
ENSG00000241344	RPL21P47	0	0	1	0	0	0
ENSG00000241347	RN7SL466P	0	0	0	0	0	0
ENSG00000241350	PMS2P11	0	0	0	0	0	0
ENSG00000241351	IGKV3-11	0	0	0	0	0	0
ENSG00000241353	PPP1R2P4	0	0	0	0	0	0
ENSG00000241356	OR5G3	0	0	0	0	0	0
ENSG00000241359	SYNPR-AS1	0	0	0	0	0	0
ENSG00000241360	PDXP	0	0	0	0	0	0
ENSG00000241361	SLC25A24P1	0	0	0	0	0	0
ENSG00000241362	RPL36AP43	4	1	7	4	2	4
ENSG00000241367	RPL7AP23	0	0	0	0	0	0
ENSG00000241388	HNF1A-AS1	0	0	0	0	0	0
ENSG00000241391	RN7SL234P	0	0	0	0	0	0
ENSG00000241392	RN7SL205P	0	0	0	0	0	0
ENSG00000241395	RN7SL344P	0	0	0	0	0	0
ENSG00000241397	LINC00903	0	0	0	0	0	0
ENSG00000241399	CD302	172	66	197	114	151	112
ENSG00000241406	RN7SL515P	0	0	0	0	0	0
ENSG00000241413	RN7SL441P	0	0	0	0	0	0
ENSG00000241416	KRT8P13	0	0	0	0	0	0
ENSG00000241420	RN7SL505P	0	0	2	0	0	1
ENSG00000241423	RPL21P103	0	0	0	1	0	1
ENSG00000241429	EEF1A1P25	2	2	5	2	10	2
ENSG00000241438	TDGF1P6	0	0	0	0	0	0
ENSG00000241451	RPS27P22	1	1	0	0	0	0
ENSG00000241457	PLSCR5-AS1	0	0	0	0	0	0
ENSG00000241461	RN7SL182P	0	0	1	0	0	0
ENSG00000241464	RPL39P38	0	10	3	4	0	1
ENSG00000241468	ATP5J2	1266	582	1386	945	1341	954
ENSG00000241469	LINC00635	0	0	0	0	0	0
ENSG00000241472	PTPRG-AS1	1	0	0	1	1	0
ENSG00000241476	SSX2	0	0	0	0	0	0
ENSG00000241478	HSPA8P9	0	0	0	0	0	0
ENSG00000241484	ARHGAP8	1	0	0	1	1	1
ENSG00000241487	RN7SL586P	1	0	0	0	0	0
ENSG00000241506	PSMC1P1	58	29	75	43	80	39
ENSG00000241511	RPS15AP24	2	1	0	1	0	0
ENSG00000241524	RN7SL632P	1	0	0	0	0	0
ENSG00000241527	CA15P1	0	0	1	0	0	0
ENSG00000241529	RN7SL767P	0	0	0	0	0	0
ENSG00000241532	AGGF1P3	1	0	2	2	1	0
ENSG00000241535	CBX5P1	0	0	0	0	0	0
ENSG00000241542	RN7SL369P	0	0	0	0	0	0
ENSG00000241549	GUSBP2	12	4	16	8	15	3
ENSG00000241550	RN7SL41P	0	0	0	0	0	0
ENSG00000241552	RN7SL58P	0	0	0	0	0	0
ENSG00000241553	ARPC4	5521	2545	6477	4451	4626	3657
ENSG00000241560	ZBTB20-AS1	0	0	0	0	0	0
ENSG00000241562	RPL7P5	0	0	0	0	0	2
ENSG00000241563	CORT	1	0	3	2	0	0
ENSG00000241566	IGKV2D-24	0	0	0	0	0	0
ENSG00000241568	RN7SL338P	0	0	0	0	0	0
ENSG00000241571	ATP5A1P7	0	0	0	0	0	0
ENSG00000241572	PRICKLE2-AS1	0	0	0	0	0	0
