id	sym	T98G_KO1	T98G_KO2	T98G_KO3	T98G_WT1	T98G_WT2	T98G_WT3
ENSG00000236969	GGT8P	1	0	0	0	0	0
ENSG00000236972	FABP5P1	0	0	0	0	0	0
ENSG00000236973	GAPDHP51	0	0	0	0	0	0
ENSG00000236977	ANKRD44-IT1	0	1	1	0	0	0
ENSG00000236980	C3orf84	0	0	0	0	0	0
ENSG00000236981	OR10G9	0	0	0	0	0	0
ENSG00000236982	BLOC1S2P1	0	0	0	0	0	0
ENSG00000236987	NDUFA5P8	0	0	0	0	0	0
ENSG00000236991	EDRF1-AS1	75	100	70	100	122	100
ENSG00000236993	GAPDHP21	0	0	0	0	0	0
ENSG00000236994	YBX1P9	0	0	0	0	0	0
ENSG00000236996	MLIP-IT1	0	0	0	0	0	0
ENSG00000236999	ATP2B2-IT1	0	0	0	0	0	0
ENSG00000237000	PTMAP6	0	0	0	0	0	0
ENSG00000237001	WASF3-AS1	0	0	0	0	0	0
ENSG00000237004	ZNRF2P1	18	20	26	29	29	12
ENSG00000237005	HIGD1AP15	0	0	0	0	0	0
ENSG00000237007	KRT18P52	0	0	0	0	0	0
ENSG00000237009	GLIS3-AS1	27	28	21	14	24	24
ENSG00000237020	IGHD1-20	0	0	0	0	0	0
ENSG00000237023	USP9YP3	0	0	0	0	0	0
ENSG00000237024	RPL21P33	0	0	0	0	0	0
ENSG00000237033	CASP3P1	0	0	0	0	0	0
ENSG00000237036	ZEB1-AS1	55	48	47	63	53	60
ENSG00000237038	USP17L8	0	0	0	0	0	0
ENSG00000237040	DPH3P2	0	0	0	0	0	0
ENSG00000237048	TTTY12	0	0	0	0	0	0
ENSG00000237049	RPL34P1	0	0	0	0	0	0
ENSG00000237053	FUCA1P1	0	1	0	0	0	0
ENSG00000237054	PRMT5-AS1	486	573	466	508	520	485
ENSG00000237064	EIF3IP1	0	0	0	0	0	0
ENSG00000237065	NANOGP4	0	0	0	0	0	0
ENSG00000237068	RPL5P2	0	0	0	0	0	0
ENSG00000237080	EHMT2-AS1	0	0	0	0	0	0
ENSG00000237082	COX5BP6	1	1	4	1	0	0
ENSG00000237089	PCNPP4	0	0	0	0	0	0
ENSG00000237092	LINC01065	0	0	0	0	0	0
ENSG00000237099	GYG1P2	0	0	0	0	0	0
ENSG00000237106	FABP5P15	0	0	0	0	0	0
ENSG00000237109	RPL21P111	0	0	0	0	0	0
ENSG00000237110	TAAR9	0	0	0	0	0	0
ENSG00000237111	IGHJ3P	0	0	0	0	0	0
ENSG00000237118	CYP2F2P	6	8	9	8	9	3
ENSG00000237119	LINC01056	0	0	0	0	0	0
ENSG00000237121	PIEZO1P2	0	0	0	0	0	0
ENSG00000237124	MTND2P11	0	0	0	0	0	0
ENSG00000237125	HAND2-AS1	0	0	0	0	0	0
ENSG00000237130	MRPS6P2	0	0	0	0	0	0
ENSG00000237135	DDX10P1	0	0	0	0	0	0
ENSG00000237136	C4orf51	0	0	0	0	0	0
ENSG00000237138	HUNK-AS1	0	0	0	0	0	0
ENSG00000237140	HSPE1P16	0	0	0	0	0	0
ENSG00000237141	DNAJC19P1	0	0	0	0	0	0
ENSG00000237148	HIGD1AP2	0	0	0	0	0	0
ENSG00000237149	ZNF503-AS2	20	19	33	24	27	13
ENSG00000237154	MCFD2P1	0	0	0	0	0	0
ENSG00000237159	CNTFR-AS1	0	0	0	0	0	0
ENSG00000237164	SLC25A15P2	0	0	0	0	0	0
ENSG00000237170	RPS7P15	5	3	0	0	2	1
ENSG00000237172	B3GNT9	192	201	185	273	260	225
ENSG00000237175	NME1P1	0	0	0	0	0	0
ENSG00000237180	CYP46A4P	0	0	0	0	0	0
ENSG00000237183	KRTAP9-10P	0	0	0	0	0	0
ENSG00000237185	VN1R66P	0	0	0	0	0	0
ENSG00000237187	NR2F1-AS1	560	533	516	499	475	445
ENSG00000237190	CDKN2AIPNL	411	390	362	453	438	461
ENSG00000237194	SNAI1P1	0	0	0	0	0	0
ENSG00000237195	DLGAP5P1	0	0	0	0	0	0
ENSG00000237197	IGHD1-7	0	0	0	0	0	0
ENSG00000237200	ZBTB40-IT1	1	0	0	2	2	4
ENSG00000237205	RPL7P34	0	0	0	0	0	0
ENSG00000237206	IMPDH1P4	1	0	0	0	0	0
ENSG00000237207	RP11-24B13.1	0	0	0	0	0	0
ENSG00000237211	SETP4	0	0	0	1	0	0
ENSG00000237213	RPL23AP22	0	0	0	0	0	0
ENSG00000237221	PPEF1-AS1	0	0	0	0	0	0
ENSG00000237223	SULT1C2P1	0	0	0	0	0	0
ENSG00000237225	OR13K1P	0	0	0	0	0	0
ENSG00000237226	RPS3AP39	0	0	0	0	0	0
ENSG00000237230	KRTAP2-5P	0	0	0	0	0	0
ENSG00000237232	ZNF295-AS1	7	4	4	7	10	3
ENSG00000237233	TMEM26-AS1	0	0	0	0	0	0
ENSG00000237235	TRDD2	0	0	0	0	0	0
ENSG00000237238	BMS1P10	0	1	1	1	1	1
ENSG00000237242	BTF3P15	0	0	0	0	0	0
ENSG00000237247	MBD3L5	0	0	0	0	0	0
ENSG00000237248	LINC00987	19	20	12	17	11	11
ENSG00000237254	TRBV30	0	0	0	0	0	0
ENSG00000237256	PGAM3P	0	0	0	0	0	0
ENSG00000237257	MTND2P8	0	0	0	0	0	0
ENSG00000237264	FTH1P11	13	25	12	17	4	11
ENSG00000237267	LINC01519	0	0	0	0	0	0
ENSG00000237269	RBMY2TP	0	0	0	0	0	0
ENSG00000237272	OR51R1P	0	0	0	0	0	0
ENSG00000237273	RSL24D1P8	0	0	1	0	0	0
ENSG00000237274	GTF3AP1	0	0	0	0	0	0
ENSG00000237278	RLIMP2	11	9	9	9	24	17
ENSG00000237281	CATIP-AS2	0	0	0	0	0	2
ENSG00000237282	LINC00851	0	0	0	0	0	0
ENSG00000237289	CKMT1B	0	0	0	0	0	0
ENSG00000237290	LINC01343	0	0	0	0	0	0
ENSG00000237294	EIF4BP9	0	0	0	0	0	0
ENSG00000237296	SMG1P1	20	25	13	22	20	24
ENSG00000237298	TTN-AS1	31	29	38	46	29	32
ENSG00000237302	OFD1P11Y	0	0	0	0	0	0
ENSG00000237303	HIGD1AP8	0	0	0	0	0	0
ENSG00000237306	HSPE1P22	0	0	0	0	0	0
ENSG00000237307	SRRM1P3	0	0	1	2	2	0
ENSG00000237309	MTND2P6	0	0	0	0	0	0
ENSG00000237314	RPL12P39	0	0	0	0	0	0
ENSG00000237322	RPL7L1P10	0	0	0	0	0	0
ENSG00000237327	UPP2-IT1	0	0	0	0	0	0
ENSG00000237328	RAI1-AS1	0	0	1	1	0	0
ENSG00000237330	RNF223	0	0	0	0	0	0
ENSG00000237331	XIAP-AS1	0	0	0	0	0	0
ENSG00000237338	FTCD-AS1	0	0	0	0	0	0
ENSG00000237339	LINC01502	0	0	0	0	0	0
ENSG00000237341	SYP-AS1	0	1	1	1	0	0
ENSG00000237350	CDC42P6	36	31	26	33	32	25
ENSG00000237353	PATE4	0	0	0	0	0	0
ENSG00000237354	OR52S1P	0	0	0	0	0	0
ENSG00000237360	CHCHD4P2	0	0	0	0	0	0
ENSG00000237361	TUSC8	0	0	0	0	0	0
ENSG00000237373	BRWD1-IT1	0	0	0	0	0	0
ENSG00000237379	CBX1P3	0	0	0	0	0	0
ENSG00000237380	HOXD-AS2	23	33	22	24	27	32
ENSG00000237382	RPL21P121	0	0	0	0	0	0
ENSG00000237383	CNN2P11	0	0	0	0	0	0
ENSG00000237388	OR4A47	0	0	0	0	0	0
ENSG00000237399	PITRM1-AS1	206	213	208	221	233	248
ENSG00000237401	LINC01304	0	0	0	0	0	0
ENSG00000237402	CAMTA1-IT1	0	0	1	0	0	0
ENSG00000237406	NDUFA9P1	0	0	0	0	0	0
ENSG00000237408	ART2BP	0	0	0	0	0	0
ENSG00000237412	PRSS56	0	0	0	0	0	0
ENSG00000237415	NRBF2P3	0	0	0	0	0	0
ENSG00000237417	XRCC6P1	1	0	2	1	3	2
ENSG00000237423	LINC01522	0	0	0	0	0	0
ENSG00000237424	FOXD2-AS1	63	83	54	52	64	61
ENSG00000237425	RPSAP2	0	0	0	0	0	0
ENSG00000237426	ZIK1P1	0	0	0	0	0	0
ENSG00000237427	TOMM22P1	0	0	0	0	0	0
ENSG00000237432	RPS7P12	0	0	0	0	0	0
ENSG00000237437	ASS1P12	7	5	11	3	9	3
ENSG00000237438	CECR7	3	10	6	7	7	7
ENSG00000237440	ZNF737	46	43	34	41	43	39
ENSG00000237442	HNRNPA1P57	0	0	0	0	0	0
ENSG00000237443	OR13D2P	0	0	0	0	0	0
ENSG00000237446	RHEBP3	0	0	0	0	0	0
ENSG00000237447	CDC27P2	0	0	0	0	0	0
ENSG00000237449	TAAR4P	0	0	0	0	0	0
ENSG00000237450	RPL23AP71	0	0	0	0	0	0
ENSG00000237451	CDK2AP2P2	0	0	0	0	0	0
ENSG00000237452	BHMG1	0	1	1	3	1	1
ENSG00000237457	LINC01351	0	0	0	0	0	0
ENSG00000237458	TUBB4BP3	0	0	0	0	0	0
ENSG00000237467	USP9YP35	0	0	0	0	0	0
ENSG00000237469	TUBB8P10	0	0	0	0	0	0
ENSG00000237470	DCLRE1CP1	0	1	0	0	0	0
ENSG00000237475	RPL7P53	0	0	0	0	0	0
ENSG00000237487	VN1R48P	0	0	0	0	0	0
ENSG00000237492	OR2L9P	0	0	0	0	0	0
ENSG00000237505	PKN2-AS1	4	3	0	2	2	4
ENSG00000237506	RPSAP15	225	281	228	249	246	202
ENSG00000237512	UNC5B-AS1	0	0	0	0	0	0
ENSG00000237514	PTP4A1P7	0	0	0	0	0	0
ENSG00000237515	SHISA9	0	2	0	0	1	1
ENSG00000237517	DGCR5	23	27	20	34	32	28
ENSG00000237521	OR7E24	0	0	0	0	0	0
ENSG00000237522	NONOP2	1	3	3	3	4	7
ENSG00000237523	LINC00857	52	61	51	57	50	61
ENSG00000237546	XKRYP6	0	0	0	0	0	0
ENSG00000237547	IGHJ2P	0	0	0	0	0	0
ENSG00000237548	TTLL11-IT1	0	1	0	0	0	0
ENSG00000237550	RPL9P9	0	0	0	0	0	0
ENSG00000237556	KCND3-AS1	0	0	0	0	0	0
ENSG00000237557	YWHABP1	0	0	0	0	0	0
ENSG00000237558	CDY7P	0	0	0	0	0	0
ENSG00000237560	LINC01497	0	1	0	0	0	1
ENSG00000237563	TTTY21B	0	0	0	0	0	0
ENSG00000237569	TUBAP	0	0	0	0	0	0
ENSG00000237575	PYY2	3	4	4	7	2	6
ENSG00000237579	LINC01514	0	0	0	0	0	0
ENSG00000237580	GCSHP3	0	0	0	0	0	0
ENSG00000237584	RAC1P4	0	0	0	0	0	0
ENSG00000237585	LINC00407	0	0	0	0	0	0
ENSG00000237589	HMGN1P32	0	0	0	0	0	0
ENSG00000237592	IGKV1OR10-1	0	0	0	0	0	0
ENSG00000237603	HMGB3P12	0	0	0	0	0	0
ENSG00000237610	OR4C50P	0	0	0	0	0	0
ENSG00000237613	FAM138A	0	0	0	0	0	0
ENSG00000237616	USP9YP32	0	0	0	0	0	0
ENSG00000237618	BTBD7P2	0	0	0	0	0	0
ENSG00000237619	OR3B1P	0	0	0	0	0	0
ENSG00000237620	GCNT1P5	0	0	0	0	0	0
ENSG00000237621	OR9A1P	0	0	0	0	0	0
ENSG00000237624	OXCT2P1	0	0	0	0	0	0
ENSG00000237629	UQCRHP2	0	0	0	0	0	0
ENSG00000237630	NIFKP9	0	0	0	0	0	0
ENSG00000237632	S100A11P1	0	0	0	0	0	0
ENSG00000237635	XX-2136C48.8	0	0	0	0	0	0
ENSG00000237636	ANKRD26P3	0	0	0	0	0	0
ENSG00000237637	FRY-AS1	3	2	8	5	2	4
ENSG00000237642	HMGB3P5	0	0	0	0	0	0
ENSG00000237646	HLCS-IT1	0	0	0	0	0	0
ENSG00000237650	OR11Q1P	0	0	0	0	0	0
ENSG00000237651	C2orf74	17	19	11	23	21	19
ENSG00000237659	RNASEH2CP1	0	0	0	0	0	0
ENSG00000237662	SOCS2P1	0	0	0	0	0	0
ENSG00000237663	DNAJC19P7	0	0	0	0	0	0
ENSG00000237664	LINC00316	1	6	0	2	4	1
ENSG00000237665	GRM7-AS2	0	0	0	0	0	0
ENSG00000237667	LINC01115	0	0	0	0	0	0
ENSG00000237668	RPS15AP38	3	7	1	6	0	2
ENSG00000237671	GAGE12C	0	0	0	0	0	0
ENSG00000237672	KRR1P1	0	0	0	0	1	0
ENSG00000237674	GSTA7P	0	0	0	0	0	0
ENSG00000237675	TEX36-AS1	0	0	0	0	0	0
ENSG00000237676	RPL30P4	0	1	0	0	0	0
ENSG00000237679	VDAC1P11	0	0	0	0	0	0
ENSG00000237684	RPSAP35	0	0	0	0	0	0
ENSG00000237687	LINC00686	0	0	0	0	0	0
ENSG00000237691	IFNWP2	1	1	0	0	0	0
ENSG00000237693	IRGM	1	2	2	2	2	2
ENSG00000237702	TRBV3-1	0	0	0	0	0	0
ENSG00000237706	TRIM51EP	0	0	0	0	0	0
ENSG00000237709	EEF1A1P28	0	0	1	0	0	0
ENSG00000237714	P4HA2-AS1	64	70	75	77	61	73
ENSG00000237722	MTND1P29	0	0	0	0	0	0
ENSG00000237731	RNGTTP1	0	0	0	0	0	0
ENSG00000237737	DCTN1-AS1	55	49	55	47	47	56
ENSG00000237738	RNF216-IT1	0	0	0	0	0	0
ENSG00000237740	NPAP1P3	0	0	0	0	0	0
ENSG00000237743	FBP2P1	0	0	0	0	0	0
ENSG00000237746	ZNF101P1	0	0	0	0	0	0
ENSG00000237748	UQCRBP1	4	0	0	3	1	1
ENSG00000237751	LINC01143	0	0	0	0	0	2
ENSG00000237757	EEF1A1P30	0	0	1	3	0	0
ENSG00000237758	BANF1P3	0	0	0	0	1	0
ENSG00000237763	AMY1A	0	0	0	0	0	0
ENSG00000237765	FAM200B	215	239	201	211	248	228
ENSG00000237766	GGTA2P	3	0	0	0	0	1
ENSG00000237767	LINC01370	0	0	0	0	0	0
ENSG00000237770	SPATA31D2P	0	0	0	0	0	0
ENSG00000237786	GFOD1-AS1	2	7	6	4	5	4
ENSG00000237787	C3orf79	0	0	0	0	0	0
ENSG00000237790	LINC01318	0	0	0	0	0	0
ENSG00000237793	RPL18AP16	0	0	0	0	0	0
ENSG00000237799	CICP11	0	0	0	0	0	0
ENSG00000237801	AMD1P2	0	0	0	0	0	0
ENSG00000237802	FAM197Y6	0	0	0	0	0	0
ENSG00000237803	LINC00211	2	2	3	0	2	7
ENSG00000237804	HNRNPA1P39	6	12	4	8	4	2
ENSG00000237806	FAUP2	0	0	0	0	0	0
ENSG00000237816	RPL21P109	0	0	0	0	0	0
ENSG00000237818	RPS3AP29	0	0	0	0	0	0
ENSG00000237823	CDY19P	0	0	0	0	0	0
ENSG00000237824	RPL23AP33	0	0	0	0	0	0
ENSG00000237828	PA2G4P1	4	8	5	11	7	8
ENSG00000237836	PHKA2-AS1	38	27	32	39	46	43
ENSG00000237840	FAM21FP	5	7	4	5	5	3
ENSG00000237841	KRTAP19-9P	0	0	0	0	0	0
ENSG00000237849	NFYAP1	0	0	0	2	0	2
ENSG00000237853	NFIA-AS1	0	0	0	0	0	0
ENSG00000237854	LINC00674	26	30	36	49	36	32
ENSG00000237859	EEF1A1P31	0	0	0	0	0	0
ENSG00000237864	LINC00322	0	0	0	0	0	0
ENSG00000237872	POU5F1P4	0	0	0	0	0	0
ENSG00000237876	AKR1B1P4	0	0	0	0	0	0
ENSG00000237877	LINC01473	1	0	1	1	1	2
ENSG00000237879	LINC00398	0	0	0	0	0	0
ENSG00000237882	PPIAP13	0	0	0	0	0	0
ENSG00000237883	DGUOK-AS1	156	166	136	157	185	149
ENSG00000237887	RPL23AP32	0	0	0	0	0	0
ENSG00000237892	KLF7-IT1	1	0	0	0	3	0
ENSG00000237902	TSPY21P	0	0	0	0	0	0
ENSG00000237906	MUPP	0	0	0	0	0	0
ENSG00000237911	SRP68P3	4	2	2	2	7	4
ENSG00000237913	FTLP19	0	0	0	0	0	0
ENSG00000237914	SIRPG-AS1	0	0	0	0	0	0
ENSG00000237917	PARP4P1	12	13	7	18	4	18
ENSG00000237924	RPL21P112	0	0	0	0	0	0
ENSG00000237928	NFIA-AS2	0	1	0	0	0	0
ENSG00000237929	RPL31P3	0	0	0	0	0	0
ENSG00000237931	CLIC4P3	1	3	2	5	6	0
ENSG00000237941	KCNQ1DN	0	0	0	0	0	0
ENSG00000237943	PRKCQ-AS1	33	26	32	28	20	23
ENSG00000237945	LINC00649	151	138	153	159	155	124
ENSG00000237949	LINC00844	0	0	0	0	0	0
ENSG00000237951	PPIL1P1	0	0	0	0	0	0
ENSG00000237952	RPL7AP73	0	0	0	0	0	0
ENSG00000237956	TRIAP1P1	0	0	0	0	0	0
ENSG00000237957	CT47A5	0	0	0	0	0	0
ENSG00000237959	RPL36AP10	0	0	0	0	0	0
ENSG00000237970	TMEM161BP1	0	0	1	0	0	0
ENSG00000237972	TUBG1P	0	1	0	1	0	0
ENSG00000237975	FLG-AS1	1	1	1	1	0	0
ENSG00000237977	EIF4HP2	3	0	1	0	2	0
ENSG00000237978	KCNMB2-AS1	0	0	1	0	0	0
ENSG00000237984	PTENP1	1	6	2	3	1	4
ENSG00000237986	CELF2-AS2	0	0	0	0	0	0
ENSG00000237990	CNTN4-AS1	0	0	0	0	0	0
ENSG00000237991	RPL35P1	6	5	9	5	2	9
ENSG00000237997	RCC2P2	0	0	0	0	0	0
ENSG00000237999	ACTG1P19	0	0	0	0	0	0
ENSG00000238001	SNRPCP1	0	0	0	0	0	0
ENSG00000238002	NPAP1P6	0	0	0	0	0	0
ENSG00000238008	COX6CP10	0	0	0	0	0	0
ENSG00000238020	HTR3E-AS1	0	0	0	0	0	0
ENSG00000238021	ARMC4P1	0	0	0	0	0	0
ENSG00000238025	ZDHHC4P1	0	0	0	0	0	0
ENSG00000238037	OOSP1P1	0	0	0	0	0	0
ENSG00000238038	ATP6V0E1P3	0	0	0	0	0	0
ENSG00000238040	SALL4P2	0	0	0	0	0	0
ENSG00000238045	AC009133.12	18	35	46	39	47	36
ENSG00000238046	MTND5P22	0	0	0	0	0	0
ENSG00000238047	MTND1P30	0	0	0	0	0	0
ENSG00000238048	ART2P	0	0	0	0	0	0
ENSG00000238051	ISCUP1	0	0	0	0	0	0
ENSG00000238057	ZEB2-AS1	0	1	2	1	1	1
ENSG00000238059	HSPE1P21	0	0	0	0	0	0
ENSG00000238062	SPATA3-AS1	4	3	1	0	1	2
ENSG00000238067	XKRYP1	0	0	0	0	0	0
ENSG00000238069	RPLP0P7	0	0	0	0	0	0
ENSG00000238073	RBMY2HP	0	0	0	0	0	0
ENSG00000238074	TSPY9P	0	0	0	0	0	0
ENSG00000238075	RPSAP32	0	0	0	0	0	0
ENSG00000238076	MRPL48P1	1	0	0	0	0	0
ENSG00000238077	NMNAT1P3	0	0	0	0	0	0
ENSG00000238078	LINC01352	0	0	0	0	0	0
ENSG00000238083	LRRC37A2	3	1	0	8	5	2
ENSG00000238086	PPP1R26P1	0	0	0	0	0	0
ENSG00000238087	FMO8P	0	0	0	0	0	0
ENSG00000238088	OFD1P7Y	0	0	0	0	0	0
ENSG00000238092	CEACAMP6	0	0	0	0	0	0
ENSG00000238098	ABCA17P	1	1	2	0	0	0
ENSG00000238103	RPL9P7	1	3	5	3	27	3
ENSG00000238105	GOLGA2P5	4	2	5	8	4	6
ENSG00000238113	LINC01410	29	18	23	14	19	16
ENSG00000238118	SLC25A24P2	0	0	0	0	0	0
ENSG00000238120	LINC01589	0	0	0	0	1	0
ENSG00000238121	LINC00426	0	0	1	0	1	1
ENSG00000238123	MID1IP1-AS1	17	7	13	15	10	2
ENSG00000238125	SLC9A3P2	0	0	2	1	0	0
ENSG00000238132	CASC4P1	0	0	2	0	1	0
ENSG00000238135	USP9YP10	0	0	0	0	0	0
ENSG00000238137	ARPC3P2	0	1	0	3	1	1
ENSG00000238141	BRWD1-AS1	0	0	0	0	0	1
ENSG00000238151	MLLT10P1	0	0	0	0	0	0
ENSG00000238152	OR7E140P	0	0	0	0	0	0
ENSG00000238154	USP9YP4	0	0	0	0	0	0
ENSG00000238161	OR7E117P	0	0	0	0	0	0
ENSG00000238169	LINC01053	0	0	0	0	0	0
ENSG00000238172	RPS2P35	0	0	1	0	1	2
ENSG00000238173	RPL39P6	0	0	0	0	0	0
ENSG00000238181	AHCYP2	0	0	0	0	0	0
ENSG00000238183	RPS27P5	0	0	0	0	0	0
ENSG00000238184	CD81-AS1	65	89	51	78	85	84
ENSG00000238189	ENOX1-AS2	0	0	0	0	0	0
ENSG00000238190	HMGB1P15	0	0	0	0	0	0
ENSG00000238191	CLUHP1	0	0	0	0	0	0
ENSG00000238197	PAXBP1-AS1	92	96	93	84	100	96
ENSG00000238199	UBE2V2P3	0	1	0	0	0	0
ENSG00000238200	MGAT2P2	0	0	0	0	0	0
ENSG00000238205	MPC1L	0	1	0	0	0	0
ENSG00000238213	TARDBPP2	0	0	0	0	0	0
ENSG00000238222	MKRN4P	0	0	0	1	0	1
ENSG00000238225	CRIP1P2	0	0	0	0	0	0
ENSG00000238228	OR7E7P	1	1	3	2	2	1
ENSG00000238230	LINC00391	0	0	0	0	0	0
ENSG00000238235	TSPY11P	0	0	0	0	0	0
ENSG00000238241	CCR12P	0	0	0	0	0	0
ENSG00000238243	OR2W3	0	0	0	0	0	0
ENSG00000238244	GABARAPL3	0	0	0	0	0	0
ENSG00000238245	MYO5BP2	0	0	0	2	1	1
ENSG00000238249	HMGN2P17	1	1	4	3	4	3
ENSG00000238250	ST6GAL2-IT1	0	0	0	0	0	0
ENSG00000238256	MTND5P20	0	0	0	0	0	0
ENSG00000238262	NTM-IT	0	0	0	0	0	0
ENSG00000238265	LINC00317	0	0	0	0	0	0
ENSG00000238266	LINC00707	6	0	1	3	7	7
ENSG00000238269	PAGE2B	0	0	0	0	0	0
ENSG00000238271	IFNWP19	18	16	15	13	17	14
ENSG00000238275	HOMER2P2	0	0	0	0	0	0
ENSG00000238278	ALG1L6P	54	47	48	48	50	50
ENSG00000238283	TBC1D3P1	0	0	0	0	0	0
ENSG00000238284	LINC01448	0	0	0	0	0	0
ENSG00000238285	MRPL50P2	0	0	0	0	0	0
ENSG00000238286	SLC35E1P1	9	6	10	5	8	5
ENSG00000238300	SNORD121B	0	0	0	0	0	1
ENSG00000238302	RNU7-120P	0	0	0	0	0	0
ENSG00000238304	RNU7-50P	0	0	0	0	0	0
ENSG00000238317	SNORD11	1	4	2	1	4	0
ENSG00000238324	RN7SKP198	0	0	0	0	0	1
ENSG00000238344	SNORD126	0	0	0	0	0	0
ENSG00000238357	RNU7-148P	0	0	0	0	0	0
ENSG00000238363	SNORA13	3	5	3	4	4	1
ENSG00000238364	RNU7-140P	0	0	0	0	0	0
ENSG00000238365	RNU7-57P	0	0	0	0	1	0
ENSG00000238367	MIR2113	0	0	0	0	0	0
ENSG00000238370	RNU7-103P	0	0	0	0	0	0
ENSG00000238374	RNU7-180P	0	0	0	0	0	0
ENSG00000238379	RNA5SP103	0	0	0	0	0	0
ENSG00000238380	RNU7-165P	0	0	0	0	0	0
ENSG00000238382	RNU6-1211P	0	0	0	0	0	0
ENSG00000238386	RNU7-48P	0	0	0	0	1	0
ENSG00000238391	RNA5SP233	0	0	0	0	0	0
ENSG00000238399	MIR2053	0	0	0	0	0	0
ENSG00000238405	RNA5SP311	0	0	2	0	1	0
ENSG00000238406	RNU7-171P	0	0	0	0	0	0
ENSG00000238417	RNU7-63P	0	0	0	0	0	0
ENSG00000238419	RNU7-186P	0	0	1	0	1	1
ENSG00000238420	RNU6-437P	0	0	0	0	0	0
ENSG00000238423	SNORD42B	0	0	0	0	0	0
ENSG00000238427	RNU7-136P	0	0	0	0	0	0
ENSG00000238431	RNU7-157P	0	0	0	0	0	0
ENSG00000238441	RNU7-130P	0	0	0	0	0	0
ENSG00000238444	RNU6-893P	0	0	0	0	0	0
ENSG00000238446	RNU7-38P	0	0	0	0	0	0
ENSG00000238447	RNU7-134P	0	0	0	0	0	0
ENSG00000238452	RNU7-144P	0	0	0	0	0	0
ENSG00000238456	RNU6-1014P	0	0	0	0	0	0
ENSG00000238457	RNU7-169P	0	0	0	0	0	0
ENSG00000238468	RNU7-14P	0	0	0	0	0	0
ENSG00000238478	RNU6-498P	0	0	0	0	0	0
ENSG00000238482	RNU6-1208P	0	0	0	0	0	0
ENSG00000238489	RNU6-749P	0	0	0	0	0	0
ENSG00000238493	RNU6-221P	0	0	0	0	0	0
ENSG00000238498	snoU13	0	0	1	0	0	0
ENSG00000238500	RNU7-87P	0	0	0	0	0	0
ENSG00000238509	RNU6-104P	0	0	0	0	0	0
ENSG00000238517	MIR1270-1	0	0	0	0	0	0
ENSG00000238523	RNU7-107P	0	0	0	0	0	0
ENSG00000238529	RNU6-599P	0	0	0	0	0	0
ENSG00000238531	SNORD105B	0	0	0	0	1	0
ENSG00000238540	RNU7-93P	0	0	0	0	0	0
ENSG00000238542	RNU7-104P	0	0	0	0	0	0
ENSG00000238551	RNU6-1193P	0	0	0	0	0	0
ENSG00000238554	RNU1-88P	1	3	1	2	0	1
ENSG00000238558	RNU7-21P	0	0	0	0	0	0
ENSG00000238561	RNU6ATAC28P	0	0	0	0	0	0
ENSG00000238562	RNU7-159P	0	0	0	0	0	0
ENSG00000238578	SNORD4A	3	4	3	6	8	4
ENSG00000238584	RNU7-167P	0	0	0	0	0	0
ENSG00000238590	RNU7-54P	0	0	0	0	0	0
ENSG00000238597	SNORD4B	0	0	0	0	0	0
ENSG00000238606	RNU7-7P	0	0	0	0	0	0
ENSG00000238609	RNU7-94P	0	0	0	0	0	0
ENSG00000238610	RNU7-26P	0	0	0	0	0	0
ENSG00000238616	RNU6-300P	0	0	0	0	0	0
ENSG00000238619	RNU6-775P	0	0	0	0	0	0
ENSG00000238622	SNORD97	0	1	0	0	1	0
ENSG00000238627	RNA5SP489	0	0	0	0	0	0
ENSG00000238632	RNU7-126P	0	0	0	0	0	0
ENSG00000238649	SNORD42A	0	0	0	0	0	0
ENSG00000238650	SNORD54	0	0	0	0	0	0
ENSG00000238653	RNU7-62P	0	0	0	0	0	0
ENSG00000238658	RNU6-625P	0	0	0	0	0	0
ENSG00000238669	RNU6-333P	0	0	0	0	0	0
ENSG00000238680	RNU6-1037P	0	0	0	0	0	0
ENSG00000238697	RNU6-261P	0	0	0	0	0	0
ENSG00000238698	RNU7-147P	0	0	0	0	0	0
ENSG00000238704	RNU7-97P	0	0	0	0	0	0
ENSG00000238705	MIR1976	0	0	0	0	0	0
ENSG00000238709	RNU7-56P	0	0	0	0	0	0
ENSG00000238711	RNY4P25	0	0	0	0	0	1
ENSG00000238719	RNU7-96P	0	0	0	0	0	0
ENSG00000238721	RNU7-194P	0	0	0	0	0	0
ENSG00000238728	MIR1972-1	0	0	0	0	0	0
ENSG00000238730	RNU7-164P	0	0	0	0	0	0
ENSG00000238731	RNU7-90P	0	0	0	0	0	0
ENSG00000238735	RNU7-113P	0	0	0	0	0	0
ENSG00000238741	SCARNA7	0	0	1	0	0	0
ENSG00000238750	RNU7-27P	0	0	0	0	0	0
ENSG00000238759	RNU7-155P	0	0	0	0	0	0
ENSG00000238765	RNA5SP57	0	0	0	0	0	0
ENSG00000238777	RNU7-141P	0	0	0	0	0	0
ENSG00000238778	RNU7-80P	0	0	0	0	0	0
ENSG00000238782	RNU7-9P	0	0	0	0	0	0
ENSG00000238785	RNU7-92P	0	0	0	0	0	0
ENSG00000238788	RNU7-182P	0	0	0	0	0	0
ENSG00000238789	RNU7-152P	0	0	0	0	0	0
ENSG00000238793	SNORD124	0	1	1	2	2	1
ENSG00000238795	SCARNA12	6	8	5	4	5	3
ENSG00000238808	RNU7-102P	0	0	0	0	0	0
